,AS_DC,Atypical_Bm_ITGAX,Bn_IFIT3,Bn_TCL1A,CD4_CTL_GZMH,CD4_Tcm_CXCR5,CD4_Tcm_IFI44L,CD4_Tem_CCR5,CD4_Tem_CCR7neg,CD4_Tfh-like_CXCR5,CD4_Th1-like_GZMK,CD4_Th17-like_RORC,CD4_Th22-like_CCR10,CD4_Th_CCR4,CD4_Th_LMNA,CD4_Th_TNFRSF11A,CD4_Tn_CCR7,CD4_Tr1_IL10,CD4_Treg_FCRL3,CD4_Treg_FOXP3,CD8_CTL_GZMB,CD8_CTL_GZMK,CD8_CTL_IFI44L,CD8_Tcm_IFI44L,CD8_Tem_CCR7neg,CD8_Tn_CCR7,DC1_CLEC9A,DC2_CD1C,DC_CSF2RA,HSPC_CD34,ILC2_IL2RA,MAIT_SLC4A10,Mature_NK_dim_FCGR3A,NKT_NCR1,NK_bright_XCL1,Plasma_IGHA1,Plasma_IGHG1,Plasmablast_MKI67,Proliferative_NK_MKI67,Proliferative_T_MKI67,Switched_Bm_IGHDneg,Switched_Bm_IGHE,Switched_activated_Bm_CD86,Terminal_NK_dim_CD160neg,Transitional_B_MME,Transitional_NK_GZMK,Unswitched_Bm_CD1C,cMono_CD14,cMono_CXCL10,cMono_IFI44L,cMono_IL1B,gdT1_TRDV1,gdT2_GZMH,gdT2_GZMK,gdT2_IL12RB2,intMono_GFRA2,ncMono_C1QA,ncMono_FCGR3A,ncMono_IFIT1,pDC_IRF4,pre-Switched_Bm_JAM3
JUND_+,0.0031890870799199614,0.00332759945625094,0.0032287700218726263,0.00325741227988644,0.0028279893485317746,0.0031791384767985557,0.00312648522512578,0.0027650724779122696,0.0031976421527394466,0.0031555216298499137,0.003189582869125163,0.0032451526433972377,0.003241582821378994,0.003233100873143382,0.003285591801696729,0.0033300301521956687,0.0031402388040297716,0.00297643491745859,0.0031679888018050777,0.0030799331910034023,0.0027517107870387325,0.003172391099636156,0.0028729655766398634,0.003183839330517431,0.003041609092710181,0.003219850899904166,0.0033069486574359573,0.0034400325119417863,0.003722888292235246,0.003269839624672461,0.0034103897868382207,0.0031133527429822684,0.0026592377982775427,0.0026111089057598603,0.0030881622704037773,0.003316084417018883,0.003260612747044416,0.003153917052464962,0.002726686295118157,0.002849714772947531,0.003466872594125043,0.0033693123974421887,0.0032535545259548522,0.0026935153180615225,0.003310216116072755,0.0029762600530918214,0.003451217874773271,0.003899411058995872,0.0035242194207199267,0.0038893868043502365,0.003810423037269113,0.0033281679181378573,0.0027618168417635437,0.0030690025782888885,0.0030983641582303326,0.0036129600639563503,0.003211807851777587,0.003142073211686301,0.002907253311906452,0.003440650746245971,0.003375705528071079
JUN_+,0.0045281662978788354,0.005312664791876994,0.005453673655567464,0.005402842724927615,0.00568413450187328,0.0058164662480196345,0.005918866937770595,0.0055244474403055846,0.006054135835311569,0.005943898923913082,0.006953671700269245,0.006379706201372166,0.0064170121896211145,0.0064449136108654485,0.006427324487618653,0.006666294632786004,0.00565488226799881,0.005992630391976997,0.005923984046885062,0.005914583858674401,0.005309848348813661,0.007167365599596673,0.006344507686466996,0.006099681049217252,0.006714446776546941,0.005896975340383088,0.0053859474738254046,0.005165349617172246,0.004568917124257102,0.004875366696521728,0.006446274376201137,0.007262250141649297,0.005444573051309955,0.005017249122886933,0.006450559367920982,0.004967613449439798,0.004769718241146248,0.004532163214329071,0.005230298766430979,0.005154784139205098,0.005717413188392747,0.005596265840015182,0.005227912057463994,0.005003097685697412,0.0054808661511556705,0.006621280621976036,0.00589449996590129,0.004562754272349133,0.0043209252348537265,0.004440334942608155,0.004726189086208126,0.00688259779461172,0.005793378055716407,0.0070879930824600665,0.00719389040302535,0.004482843828615639,0.004284944955195701,0.004117178469477255,0.004043702326957031,0.005036251590044797,0.005835582516917782
KLF10_+,0.003036238932068251,0.0014760836703289553,0.001112162644174635,0.0010798787303402007,0.0013314336230927492,0.0011075899506169176,0.0011188317543634626,0.0013355193472263836,0.001206803326912205,0.0011305269898776898,0.0012018494224000666,0.0013019997461930911,0.0014352747784687327,0.0013666558201581556,0.0013722791343464267,0.0012774730435877975,0.0009710704920771912,0.0013249801663015584,0.0010400751797585814,0.0013033861489658498,0.0012747748758347333,0.00120026480155445,0.001232250071469078,0.001141133152072871,0.0012205003892015003,0.0010388135239885105,0.00307461521066048,0.003584902571817161,0.003012047369801394,0.0020733415481093654,0.0014823517624324297,0.0011732532459230514,0.0012709507268290233,0.0013497148357719255,0.0013387889366644928,0.0021433129400983807,0.0021204234565558146,0.0022597765002305642,0.0014986589787514455,0.0018086595219296518,0.0013814500887414389,0.001312116615951398,0.0015113696627708938,0.0010907610157249385,0.0011219592259257452,0.0012191246759672158,0.001346590223056332,0.0038097914603413717,0.0036466325986979032,0.0037852938737592467,0.0036262910037573232,0.0010738383787025337,0.0012313717519736051,0.0012146198187240607,0.001167727125789038,0.003735682164770047,0.0032101553501601605,0.0029703457810504093,0.002865574718672407,0.00263934100156659,0.0012339786003801364
KLF11_+,0.0030462971915251142,0.002526385430715725,0.001952103207498146,0.0019826701210831836,0.0017326359376229092,0.0015299849106133545,0.0015040040625254293,0.0017830879164154856,0.001617064388781022,0.0015991769189609313,0.0016271582799218388,0.0017898834582660843,0.001893309711136711,0.0018368171927077156,0.0018197094279976212,0.0017476987020205502,0.0013715940413103409,0.0017844670744361485,0.0014558439959196253,0.0017334659848754924,0.0016672915459171377,0.0015589312873909179,0.0015895235783981267,0.0014896511317328883,0.0016081184127518207,0.0014426750441679378,0.003093120375515744,0.0034674239261403136,0.0029139553569148863,0.002242152316309792,0.0021234469778367068,0.0015444019093506308,0.001832719566382117,0.0018299581180336493,0.0019150040775927427,0.0020789906436039247,0.0019987799836719763,0.0022631159965882156,0.0019165005935651732,0.0020475209702458066,0.0023298026956583406,0.0023583937438330857,0.0026567615746081945,0.0016234542942708595,0.002038656671486832,0.0017085570984747584,0.0022089520007277244,0.003279112476938234,0.0033036217280394643,0.0032073518532529715,0.003177646710550547,0.001502494682485363,0.001662016824436246,0.0015774710829048212,0.001536118440331885,0.0037547589587046625,0.004538315126210869,0.004730206467839686,0.004806766402020298,0.0020780689746956902,0.0021521759549102074
KLF12_+,0.0006376948227909858,0.001101179743843423,0.0012596537112327907,0.0012745436105352375,0.002626564352950778,0.003011354954024122,0.002872659636309515,0.0028332958967786457,0.002840218768959924,0.0031356906231693334,0.002922771284779489,0.0029163154586742267,0.0029535129169798026,0.0029666406579219136,0.002938892399319309,0.003006872516799517,0.002813797093830591,0.002789893788450059,0.0028105068069302604,0.002850169984293837,0.0023983521292057176,0.0026912270305429827,0.002551425680349219,0.0026186738235918347,0.002609161569904095,0.0026438995242235373,0.0006397386001268801,0.0004245279020529223,0.0006288137655392501,0.0009224649132751787,0.002050624092623517,0.002500916914604069,0.002017837575306666,0.00217510440269594,0.0019244339014123613,0.0009131785220525875,0.0009476726639743651,0.0007227401309038066,0.001641062115312689,0.0016665988608889266,0.001198307837032301,0.0012428780065932353,0.0012640205090375706,0.0020440469914828154,0.0012273895596248009,0.002023565561259632,0.0011264014174115675,0.0003408318963051554,0.0003849112802072438,0.00034050151111585363,0.0002925846194215855,0.0026514635949977227,0.0024207041967615997,0.0024309349379959223,0.002441202450985434,0.0003094499510841499,0.00038483349753088016,0.0004592273352300419,0.00045469832429663855,0.000639578431221452,0.001235525013364173
KLF2_+,0.002846412668783796,0.003136893950105081,0.0030128994889942963,0.0030220049931271704,0.0029963283405355316,0.003603442121691497,0.0034845264075498606,0.0032211385950028566,0.0034782518147617025,0.0034508662609539493,0.003364665952207293,0.0034712383710921247,0.003479072977153994,0.003536301129141589,0.003588182306293007,0.003529696821880719,0.0036248369919066117,0.003393157920238916,0.003483837753816812,0.0032933202553533662,0.002861756119534282,0.0032042484433956187,0.0030181910840092474,0.0035783845747827388,0.0030698330286033533,0.0036601943619048423,0.0028413598040663286,0.0027170410391509454,0.00262215541422688,0.0033006346788859342,0.003135480117826827,0.00296699732767887,0.0025179932335288166,0.002657115819814244,0.0027885879059373407,0.0033362878388533616,0.003328893214198977,0.0034103638945530224,0.0027552074942164494,0.0032571131754894657,0.0033512078510481934,0.0033052796597512696,0.0032203196297273993,0.002452475845879827,0.003029821624522218,0.002635759617743801,0.0031803936316370032,0.0027207663666291636,0.0025708514466633407,0.0026879144214972074,0.002567247401991731,0.00344811449204354,0.0028076320540140706,0.003000491156396734,0.0029368410770418316,0.002798448641288227,0.0028561303204186557,0.002941173014605091,0.0028601474696335004,0.002885723006599225,0.003063449765486459
KLF3_+,0.0020809187418566744,0.002157814663942328,0.0020859540216342847,0.0020813308931559612,0.0032948986713542097,0.003289118418498723,0.0032579106769307737,0.0031707467013586716,0.003229885497941468,0.0033177510614659108,0.0034001533388717774,0.003395194037414709,0.00326706558954551,0.0032873123004324616,0.0032884179621831483,0.0032955189965714476,0.003225243978996215,0.003143409093203325,0.003123902429715728,0.003130329244745505,0.003117834420217715,0.0033175460493201285,0.0031537311759220455,0.0032125276501726945,0.00322309302310221,0.0032037215065394034,0.0021132817537827097,0.002081991654177877,0.0020662306455970477,0.002329600766821415,0.00302267196814417,0.003281886405350033,0.0029238207589374196,0.002968989744149374,0.00276734190663439,0.002148981195731132,0.002160889853076991,0.0021361654883283463,0.002761752983790317,0.0027899348638947712,0.00220284129006312,0.0021975874765034252,0.002235133016542071,0.0027685642399695736,0.0020514709341579963,0.0029456670771598947,0.002103686160298237,0.0019337407800519228,0.001985218233391847,0.0019195001671398692,0.0018401777711201605,0.00320766244235588,0.0031983489181732225,0.003241054275822162,0.0032516271962398906,0.0020587133632076187,0.0025486917090610244,0.002831596614597882,0.0029105912362606314,0.001931938365610197,0.0021095772049760193
KLF4_+,0.0026410555346012346,0.0012065821705707425,0.0009413815765802264,0.0009311111658487848,0.000866504541294167,0.0007770866465228191,0.0007863362567567117,0.0009047465738985831,0.0008052345553089577,0.0007947092116525727,0.000803756749284413,0.0008878697692333729,0.0009774383070647757,0.000938425283953943,0.0009332266256782835,0.0008757045302819452,0.0006985682666354049,0.0008806405268830309,0.0007299851524174458,0.0008841521324851515,0.0008260302055401575,0.0007722978724068381,0.0008230855032836739,0.000784784799036828,0.0007879804050349782,0.0007427978562856643,0.002714426120523342,0.003331926110450429,0.002698961951366686,0.001531317507792394,0.0010615022461785925,0.0007612803991804683,0.0009138630230170155,0.0009029323014082749,0.0008908321352120251,0.0011858849594360722,0.0011646873002972692,0.0011657389331963673,0.0009769126794875968,0.0010621554888707399,0.0010214935898478167,0.0009683966905595621,0.0010689319463544197,0.0007665791425405085,0.0009516245227777569,0.0008387333992870913,0.0010192479815766598,0.003471231405815829,0.0036096946120027884,0.003468466510438556,0.003451844907696461,0.0007207607103000627,0.0008247488945255405,0.0007878247191939094,0.0007648670622716221,0.0037865452829170263,0.003958224937741209,0.003922741486786279,0.00407067249894713,0.0020452183096096774,0.0009585611361744543
KLF6_+,0.0031684876675146744,0.003022025522140492,0.002415439053990003,0.0024380930215278105,0.0029453909293892556,0.002742918877966936,0.0027110010710628654,0.0028942890671783913,0.002926512425799483,0.002857190584597687,0.0029347702266571602,0.003043133492695487,0.0033319280512518717,0.003231529577046246,0.0032424774199028648,0.00316161770407417,0.002413975167386283,0.002876245930871971,0.0025932887619987553,0.003051193114327647,0.002772642237387963,0.002851767509186065,0.0027176695695843166,0.0025673006228442833,0.0028165982814149456,0.0024430180663606214,0.003328452963710088,0.003436058051907362,0.0033053720220019367,0.0028565700176340957,0.0030060261669644507,0.0027796649015893104,0.0025160347714207006,0.0027173713210154387,0.002636872871729784,0.003097969873913901,0.0030249266272623842,0.003111045382892404,0.0026489016325250553,0.0030262551293339037,0.002998211385719869,0.002931893460525637,0.0031028295127772574,0.0024043306956159807,0.002484146616081278,0.0025967077277634074,0.002933321867854641,0.0036150733059108708,0.0033374995028088382,0.003562829085855326,0.0034954442212315954,0.002628871891395666,0.0026771904952388637,0.0027701715735718693,0.0027515648930665046,0.003399146735070675,0.0032220171146739723,0.0032119016815581056,0.0030608095238554385,0.003079877870331123,0.002870605816355004
KLF7_+,0.0012157721618715068,0.0011348449603012726,0.001390109989199127,0.0014455290038524928,0.000983078013267645,0.001763665719578464,0.0016908442212497693,0.001273524700777698,0.001503346486253469,0.0016190051846867888,0.0013038921377319856,0.0013809627005833243,0.0013738100863595478,0.0014389816578402037,0.001458871814558124,0.0015106115588469258,0.0021574821004214963,0.0014287113750574693,0.0018478836622228417,0.0014237844197411147,0.0009436538128061548,0.0011139927201130645,0.0011205482417817056,0.0019208405720065743,0.00108787389084541,0.0022694140725549677,0.0012935467032245723,0.0012648024960880484,0.0013901538280811962,0.0012773805727503591,0.0012671937369657068,0.00101299371522728,0.0008446739232054895,0.0008582990534297753,0.001051729649540125,0.0012559078281083533,0.0012714638233367228,0.0012083408627526569,0.0009408383542223464,0.0010358066180204872,0.00128407017177053,0.0013850390004050946,0.0013020863142556907,0.0008838282575852524,0.0013398843922724482,0.0009092147226601874,0.0011669681101611838,0.0016519392597856503,0.0015558192198284072,0.0016186107152137109,0.0015437992204309135,0.001701126435043388,0.0009193800530689865,0.0010098529791520362,0.0009763687912795727,0.00156012426077815,0.0017216010755265532,0.0017532918782951017,0.0017201253963818038,0.0012213486978022044,0.001204354907341308
KLF8_+,0.0004603871835763291,0.00252795262464362,0.002984418507794398,0.003120675022419037,0.00010386614629711917,0.0002356861839917322,0.00021521100577647612,0.00022020902825951186,0.00024783367123084145,0.00027109172019116316,0.0002347582652658658,0.0002766796093269854,0.00032290667505504206,0.00031455964801742554,0.0003023879917197122,0.00027051062490191695,0.00015238616225084182,0.00015333925783918482,0.00019503971946035434,0.00024822491000875895,8.074541596693462e-05,0.0001279629374168754,0.00014601767970336127,0.0001071138253584705,0.00010509779784425751,9.714549878633433e-05,0.0005760410519741506,0.00026549041974637937,0.0002463196072111354,0.00035717251632355596,0.0002431222261259947,0.00011170911014848705,0.00011933330833098465,8.386944587800647e-05,0.0001596129935493343,0.0010905588312999685,0.0010863423922256976,0.0006324617561899356,9.719663170547907e-05,5.782905267374214e-05,0.002655024935711495,0.002770083147188644,0.0026721860802050483,7.463310861106826e-05,0.003217471821435108,0.00013210519323690324,0.00277450804845576,0.00014346563118896368,0.00015939272707712196,0.0001507555681057442,0.0001657873203023139,0.00012369414026592944,8.675599463382164e-05,9.491557930861232e-05,9.284532633844015e-05,0.00014824668119856044,0.00012646681630447748,0.00014378016441155353,0.0001431469647866495,0.0004721288983251127,0.0027579659375333585
KLF9_+,0.005104538650589397,0.005121437440854183,0.005473290554103048,0.005485312645103365,0.005461320586772365,0.007422214698742756,0.007334214617917966,0.005889889027601992,0.0067622386330802005,0.007074373586337234,0.006581491375289543,0.00679771466297054,0.0066381244905536095,0.006628261470044291,0.006861730070705624,0.007023089852802298,0.008193791055287324,0.006435338791495868,0.007452363827763521,0.006309712166486871,0.005195795625765836,0.00605305146840535,0.005879441430268656,0.007547533459065328,0.005798762954029462,0.008182514689488685,0.005012672881510026,0.004667255124801676,0.004376331765260092,0.006168816408281087,0.005988186861894686,0.005760960885308903,0.004682109271918602,0.004860519678636158,0.005420733501390711,0.006256021629919456,0.00627467481571013,0.006244197662854543,0.004951184497976344,0.005477245876613399,0.005565756554198776,0.005624226262458923,0.005400067507723395,0.004721036715360783,0.005326502267574791,0.005039511133076372,0.005377942477036442,0.003809158251429566,0.0038023635302912215,0.003736570928897789,0.003627937163372923,0.007132799809649344,0.005179456455812269,0.005613300252752718,0.005533673524427339,0.0039143077578307406,0.003928348648736101,0.004093488230458541,0.0041297705521871324,0.005436326778718071,0.005434607255489068
LEF1_+,0.00019801980195683489,0.00013508880438713986,0.000264258898905561,0.0002662327612049554,0.00024009041025449288,0.0011690239988030474,0.0011194395344910609,0.0006404131388287819,0.0008755298909649,0.0010259910788110737,0.0006734883394784731,0.0006945036824447881,0.000694061243716587,0.0007837501024415845,0.0007886868309732904,0.0008522590375389846,0.0016463058210083753,0.0008836895064106473,0.0012288798149166376,0.0007718869995851312,0.00021592468773608443,0.0004990254577001756,0.0004723279882587293,0.0013026690314288031,0.0004362560375652442,0.0016476885908864147,0.0002387496765700293,0.0001518578308863176,0.00025229819848608757,0.00040822265682921344,0.0005044791260678388,0.00034546918257642766,0.00014573980554425666,0.0001371279339356281,0.0003595429302750743,0.00020748200972174735,0.0002518349334847993,0.00020041350630489705,0.00019278494660906293,0.00030753964382800687,0.00020346721922772986,0.00020374737398880328,0.00017582248601671972,0.0002164705291544038,0.0002218113437078774,0.000255771331025069,0.00019150226239930167,0.00016153769746975665,0.0001509906572051153,0.00016476091378647828,0.00013274841981588504,0.0012022632608502458,0.00020836870497489192,0.0003321988706649243,0.0003316759909158211,0.00010266276309274638,7.845419067353611e-05,9.143569811823597e-05,7.823501798403687e-05,0.00019861571590395918,0.00020655641097351885
